"",name,website_url,original_language,website_text_in_en,Industrie_Label
2437,Honestly,http://www.honestly.com,en,honest quick intuit employe survey platform javascript must enabl correct page display overview put peopl first intuit employe survey youll know time confirm instinct data scientif design readi us...,31_research_readi_ai_develop
2438,Whitebox,https://www.whitebox.eu,de,digit asset manag whitebox new exclus whitebox interest portfolio benefit turnaround interest rate invest money team around cso kevin siemon happi help uncompl manner reach us monday friday p phon...,8_invest_etf_portfolio_investor
2439,seat11a.com,https://seat11a.com/,en,seat public list compani elev pitch deep dive financi result esg seat video insight european financi market seat public list compani elev pitch deep dive financi result esg type aixtron se tallink...,0_medic_medicin_health_healthcar
2440,codestryke,http://codestryke.com/,de,codestryk com digit industri tomorrow digit tomorrow industri vergelink edg gateway iot develop cloud edg custom alreadi reli digit solut gea westfalia separ group gmbhnew busi model thank intelli...,10_cloudplan_cloud_kubernet_servic
2441,Immomio,http://vermieter.immomio.com/,de,immomio platform hous industri top pagesolutionsresourceshom home solutionshom worth knowingth platform hous industri complet digitalconnect process relat apart tenant digit tool singl sourc platf...,-1_industri_develop_employe_design
2442,SCIO,http://scio-technology.com/,de,scio technolog navig menu navig menu scio technolog scio technolog gmbh compani found focus electromobl renew energi current batteri modul highest energi densiti market develop manufactur modular ...,32_batteri_charger_voltag_ev
2443,Matmatch,https://matmatch.com,en,matmatch hometh materi databas current avail hope enjoy platform interest matmatch pleas contact email herematmatch planse group commatmatchcontact usleopoldstra e munich matmatch gmbh right reserv,-1_industri_develop_employe_design
2444,42 Heilbronn,https://www.42heilbronn.de/,en,heilbronn code school chang learn chang world heilbronn full time tuition free code school mission educ empow coder futur provid altern learn model safe inspir environ next onlin introduct pm pisc...,11_tutor_classroom_learner_student
2445,MOWEA - Modulare Windenergieanlagen,https://www.mowea.world/de/,de,mowea gmbh de rethink wind power modular energi cost effici intellig effect control plug play custom specif flexibl scalabl product design futur belong renew energi wind power play import role glo...,12_photovolta_solar_pv_industri
2446,fahrstundenplaner.de,https://www.fahrstundenplaner.de/,de,fahrstundenplan de softwar drive school plan drive lesson never easi drive lesson planner save entir plan coordin effort drive school intellig onlin system success drive school trust us advantag d...,11_tutor_classroom_learner_student
2447,air up,https://www.air-up.com/,nl,air drink water flavor scentnlmoredri summer yes bye stay hydrat sizzl limit deal shop nowthi isnt flavour forest fruit flavour mani choos favourit isnt accessori pink carri strap mani discov more...,-1_industri_develop_employe_design
2448,HausMed,https://www.hausmed.de/,de,onlin prevent cours paid health insur hausm hausm prevent cours onlin prevent cours health order give greatest possibl flexibl start onlin cours time book group cours onlin seminar hour offici sta...,0_medic_medicin_health_healthcar
2449,ChatWerk,https://www.chatwerk.de,de,chatwerk whatsapp busi co compani inbox whatsapp cowhatsapp instagram facebook messeng compani pick custom prefer chat credit card month cancel trust advantag whatsapp cochatwerk bundl chat inbox ...,-1_industri_develop_employe_design
2450,kontool,http://www.kontool.de,de,home kontool tool everyth need know potenti mean creat ad valu dimens whether compani analysi financi plan kontool key figur glanc anytim anywher busi metric complic labori look compani data repor...,-1_industri_develop_employe_design
2451,si:cross,https://sicross.com,en,si cross intern podcast solutionus caseselev podcast gamewith si cross ai pre product solutionnev run idea plan podcast minuteshow si cross worksoptim podcast workflow si cross effortless produc t...,17_music_musicmonst_audio_piano
2452,Meoton,https://www.meoton.com,en,meoton data analyt premis market sale main menu grow effici premis channel innov data analyt tool food beverag compani success grow gastronomi beyond select custom top breweri group global beverag...,-1_industri_develop_employe_design
2453,WowWow,http://wowwow.de/,de,wowwow dog collar integr leash wowwow de close menu site navig wowwow de search close esc see summer sale get select product wowwow shop limit time dog dont actual need leash saw show lion den sat...,28_petpatch_pet_vet_veterinarian
2454,Bürgerwerke,https://www.buergerwerke.de,de,civic util green electr citizen citizen toggl navig suppli green electr green gas germani citizen citizen make energi turnaround hand citizen renew region independ b rgerwerk associ peopl local en...,12_photovolta_solar_pv_industri
2455,NMS PRIME,http://nmsprime.com/,en,nms prime network provis tool manag platform nms prime provis tool manag platform isp box isp isp nms prime grew internet provid know challeng experi offer first technolog vendor independ softwar ...,-1_industri_develop_employe_design
2456,BeWooden,https://www.bewooden.de,de,stylish wooden bow tie wooden accessori bewooden,-1_industri_develop_employe_design
2457,PickWerk,https://pickwerk.de/,de,home pickwerk innov technolog assembl pick process pw technolog flexibl local remov detect progress pw system base innov local use magnet field robust cover dirt low mainten harmless flexibl techn...,-1_industri_develop_employe_design
2458,Lebepur,https://www.lebepur.com/,de,lebepur superfood vegan protein energi bar shop free ship de purchas account day right return climat neutral deliveri dhl close menu account close menu account close menu categori bestsel recip su...,15_vegan_supplement_meat_dietari
2459,LionsHome,http://www.lionshome.de,de,everyth beauti home lionshom live room bedroom dine room kitchen bathroom hallway offic children accessori lamp garden dreamlik bed feel good home great bed kauf uniqu present cool hot day turn ga...,-1_industri_develop_employe_design
2460,wealthpilot,https://wealthpilot.com/,en,wealthpilot digit wealth manag new product launch u start free trial uniqu experi touch button market lead saa solut advisor asset manag bank allow manag plan liquid illiquid asset touch button cu...,8_invest_etf_portfolio_investor
2461,VerbaVoice,https://www.verbavoice.de/,de,switch interpret onlin verbavoic search switch interpret onlin live subtitl sign languag foreign languag contact linguist access accompani corona crisi event barrier free live stream contact us ve...,-1_industri_develop_employe_design
2462,Nelly,http://nelly-solutions.de/,de,nelli effici everyday practic nelli paper chao nelli creat digit signatur document invoic time known digit patient admissionspati admiss done easili via smartphon nelli put end unnecessari print s...,0_medic_medicin_health_healthcar
2463,Classic Trader,http://www.classic-trader.com/,en,classic car sale classic trader www classic trader com buy car motorcycl sell privat dealer subscrib load load car motorcycl privat dealer subscrib show vehicl classic car sale intern marketplac c...,24_vehicl_car_vehiculum_dealership
2464,Umeleon,https://umeleon.de/,de,custom logo made easi kennmal get id week give express ship free select week deliveri time web offer promot run kennmal expand order abl offer new excit product futur deliveri therefor made curiou...,-1_industri_develop_employe_design
2465,iridea,https://www.iridea.de/,de,iridea scroll app hamburg nice get know manufactur stylish innov app tour event exhibit augment realiti ar internet thing iot physic web workshop app visitor design interact locat base app citi to...,4_train_perform_platz_play
2466,wirsindhandwerk,https://www.wirsindhandwerk.de,de,wirsindcraft fair honest appreci craft follow us germani best recommend platform craft custom review fair honest appreci qualiti price show best deserv custom review strong network best qualiti cr...,-1_industri_develop_employe_design
2467,adsquare,http://www.adsquare.com/,en,adsquar locat intellig platform market locat data play right adsquar adsquar locat intellig platform market first name last name compani email compani posit countri select franc germani itali spai...,-1_industri_develop_employe_design
2468,Veronym Holding,http://www.veronym.com,en,veronym easi effect afford cybersecur cybersecur never easy manag cloud servic offer enterpris solut small medium size compani know compani cybersecuritydigit transformationdigit transform essenti...,-1_industri_develop_employe_design
2469,COTECH,https://implisense.com/,en,discov innov compani germani implisens search enginefor companiesin germanyth search engin compani germani applicationsin salesyou sale task would like deepen custom relat good inform basereduc pr...,-1_industri_develop_employe_design
2470,TalentSpace,https://talentspace.io/,en,talentspac best career event platform host impact hybrid virtual career event enabl hire talentspac result driven recruit event platform let manag person hybrid virtual career event place lead org...,1_recruit_hire_employe_career
2471,ETONEC,https://www.etonec.com,en,crypto payment etonec top pagemoreus tab navig menu item global intersect payment blockchain digit assetslet etonec help build solut compani disrupt compliant consultw provid expert special knowle...,27_crypto_cryptocurr_cryptotec_bitcoin
2472,3NRG GmbH - PALIGO.DE,http://www.paligo.de,de,fuel horticultur equestrian sport pallet paligo paligo solid fuel horticultur product anim bed deliv home pallet account search wood pellet assort type wood applic pellet stove barbecu interest fa...,-1_industri_develop_employe_design
2473,tift,https://tiftapp.com/,de,home digit agenc spacepilot ux ui design web app user experi interfac design usabl outstand ux design rocket scienc design digit rocket plan design implement digit product organ develop user centr...,-1_industri_develop_employe_design
2474,CheckUp Scout,https://www.checkupscout.de/,de,checkup scout toggl navig contrast acut care subsequ rehabilit mission prevent underdevelop individu concept larg miss checkup scout want design prevent advic holist effect individu first time way...,0_medic_medicin_health_healthcar
2475,PreciPoint,https://www.precipoint.com/,de,home precipoint menu digit microscopi precipoint digit workflow microscopi laboratori product solut overview microscopi precipoint product solut digit microscopi io live intraop microscop fritz di...,-1_industri_develop_employe_design
2476,KEYOU,https://www.keyou.de/,en,decarbon fleet keyou hydrogen expert decarbon fleetwith pioneer vehicl demonstr hydrogen engin technolog work real life cost effect robust altern batteri electr fuel cell vehicl first mover experi...,-1_industri_develop_employe_design
2477,Solandeo,https://www.solandeo.com/,de,solandeo creat smart infrastructur energi suppli futur competit meter point oper solandeo alreadi look thousand smart meter nationwid partner custom alik benefit valu ad servic real time data syst...,12_photovolta_solar_pv_industri
2478,BitterPower,https://bitterliebe.com,de,bitterlov origin known lion cave bitterlieb turn celebr us get discount discount code bitterbirthday secur de uk fr ch question free bitterlieb free search inform add descript link promot j kkj im...,13_meal_dish_lunch_foodji
2479,datapine,http://www.datapine.com,en,modern busi intellig dashboard platform datapin industri function en readi unlock full potenti data readi unlock full potenti data interact bi dashboard give team secur access relev compani data e...,9_data_gdpr_industri_research
2480,Price f(x),http://www.pricefx.com/,en,price softwar solut b b b c price softwar pricefx search packag learn price analyt benefit learn price set manag benefit learn cpq benefit learn po softwar benefit learn kpis benchmark solut resou...,5_marketplac_retail_salesforc_market
2481,Fyrfeed,https://fyrfeed.com/,de,expert write social media post fyrfe en en regular content simpl step arrang meet short meet expert clarifi need content platform much set topic goal expert help identifi perfect topic creat premi...,31_research_readi_ai_develop
2482,Findnlink,https://www.findnlink.com/de,de,findnlinkfind peopl connectth main platform project find peopl work idea projectsjobsmembersprojectsprojectsjobsmembersperson project page likewebsitegameapphardwaresoftwarefindnlinkth main platfo...,31_research_readi_ai_develop
2483,Fleetize,https://www.fleetize.com,de,fleetiz employe gps fleet manag employe fleet manag keep eye vehicl work hour product network fleet minut digit vehicl employe administr star googlea network custom vehicl fleet manag product flee...,20_freight_freightfind_transport_cargo
2484,Enable AI,https://enable-ai.de,de,cours train ai data scienc python deep learn enabl ai menu enabl ai establish artifici intellig compani train train machin learn deep learn data scienc statist select seminar enabl ai offer train ...,-1_industri_develop_employe_design
2485,CAPVERIANT,https://www.capveriant.com,de,capveri best financ municip hotlin menu menu best financ municip icon bullet aubergin best condit icon bullet aubergin wide provid overview icon bullet aubergin integr fund search group copi audit...,8_invest_etf_portfolio_investor
2486,Blubber Oase,https://www.blubber-oase.de/,de,bubbl oasi hookah tobacco vape shop buy cheap onlin order abl use blubber oas de full extent recommend activ javascript browser strike find shisha blubber oas without doubt moment pleasur compar a...,-1_industri_develop_employe_design
2487,IOX,https://ioxlab.de/en/,en,iox gmbh iot solut fast individu scalabl menu menumenu develop partner iot solut iox develop iot solut various industri fast individu scalabl servic enthusiast team expert field industri design el...,10_cloudplan_cloud_kubernet_servic
2488,Remind.me,https://www.remind.me/,de,remind take care switch electr gas provid easi automat request tariff comparison save load,-1_industri_develop_employe_design
2489,feelSpace,https://www.feelspace.de/,de,feelspac feelspac navibelt feelspac feelspac navibelt menu search search search safe relax road feelspac navibelt guid street provid orient road open new path complet independ cours orient go navi...,-1_industri_develop_employe_design
2490,SPACEGOATS,https://spacegoats.io/,en,grow amazon busi spacegoat menu servic servic supercharg ecommerc growth ai power eu us expans sell product amazon brand custom onlin shop offlin retail store b b market benefit exist suppli chain...,5_marketplac_retail_salesforc_market
2491,uma,https://www.uma-app.com/,de,home uma pregnanc postpartum choos page self determin healthi pregnanc scienc base digit individu path pregnanc digit tool support pregnanc select function base midwiferi concept help experi shape...,-1_industri_develop_employe_design
2492,Applysia,https://applysia.de,de,applysia rethink assess assess rethink personnel select rethought applysia saa platform make personnel select effici fairer valid compani industri reli us applysia work identifi right talent apply...,1_recruit_hire_employe_career
2493,PION,https://www.pion-ag.com/,de,pion ag charg technolog energi suppli park manag environment sustain,-1_industri_develop_employe_design
2494,VESCAPE,http://vescape.com/,en,vescap app exercis bike android io,19_bicycl_bike_biketre_buycycl
2495,Ratepay,https://www.ratepay.com/,de,white label payment solut ratepay europ white label payment provid easiest way new growth make peopl happi onlin shop marketplac increas sale time smart buy pay later solut look sale booster purch...,18_loan_lender_financ_creditworthi
2496,Ankerkraut,https://www.ankerkraut.de/,de,buy spice ankerkraut tast manufactori cook grill bake drink spice individu spice simpli season mixtur gift gift tast recip nutrit region prepar method type dish shop basket shop basket empti actio...,13_meal_dish_lunch_foodji
2497,Klaus Space Transportation,https://www.klausspacetransportation.com,en,atmo space cargo password,-1_industri_develop_employe_design
2498,Kwara,https://www.kwara.com/,en,home kwara x growth loan portfolio kwaradoubl sacco membership give member loan instant watch revenu skyrocket trust credit union membersth best save lend experi built kwara benefit credit unionst...,-1_industri_develop_employe_design
2499,YAZIO,https://www.yazio.com/,en,yazio welcom healthier life welcom yazio welcom healthier life million user yazio success nutrit app world select languag download yazio app copyright yazio right reserv,-1_industri_develop_employe_design
2500,CloudKanteen,https://cloudkanteen.com/,de,cloud eateri javascript must enabl correct page display order order order order order order order order order order order everi tast everi mood order order order order order order order order orde...,13_meal_dish_lunch_foodji
2501,montredo,http://www.montredo.com,en,montredo luxuri watch onlin free ship eu day return polici full manufactur warranti happi custom sinc free ship eu day return polici full manufactur warranti happi custom sinc search en eur log ac...,21_ship_shop_promot_fee
2502,aifinyo,http://rechnung.de/,de,invoic de creat invoic easili free charg function creat invoic de invoic de use creat offer invoic remind zugferd invoic featur list creat invoic easili free account skill requir free safe secur f...,-1_industri_develop_employe_design
2503,exfinity,https://exfinity.io,en,exfin b b c platform global experi toggl navigationhom exfin global b b c platform experiencestourssport eventsactivitiesconcertsattractionsmusicalst reserv b b c platform global experi enabl supp...,5_marketplac_retail_salesforc_market
2504,Synergeticon,http://synergeticon.com/,en,synergeticon gmbh innov synergeticon gmbh system provid intellig digit synergeticon lead industri partner ai solut togeth busi adapt product oper fit need give effici edg global competit area expe...,-1_industri_develop_employe_design
2505,Ella ´s Basenbande,http://www.basenbande.de,de,basenband email address password login new pleas add least item comparison list menu per kg per l baseband want lose weight without give lot food good news basic nutrit make possibl fill plate low...,15_vegan_supplement_meat_dietari
2506,Angsa Robotics,https://angsa-robotics.com/,de,home angsa robot menu green outdoor robot autonom garbag remov grass gravel surfac visit angsa robot demopark solut autonom area maintenancetrash detect artifici intellig recogn trash object leav ...,-1_industri_develop_employe_design
2507,goPatients,https://go-patients.com/,de,home gopati gopati bad diagnosi question look help get touch patient affect get valuabl tip deal ill doctor take littl time convers open ear question mani patient feel left alon ill gopati enabl g...,0_medic_medicin_health_healthcar
2508,GovRadar,http://www.govradar.net,de,govradar featuresabout usmenufunctionsabout ussimpl intellig procur govradar platform simplifi creation tender document obtain offer public client uncompl fast accord public procur law servic desc...,-1_industri_develop_employe_design
2509,front row society,http://frontrowsociety.com/,en,frontrowsocieti label copyright frontrowsocieti com,-1_industri_develop_employe_design
2510,NOFOMO.TV,https://nofomo.tv/,en,nofomo tv interact live stream agenc berlin menu menu menu content box offcanva navig live stream product compani base berlin offer full servic live stream video product help organis push boundari...,14_vr_virtual_design_ai
2511,Physical Nation,https://www.physicalnation.com/,de,physic nation sport cosmet perfect everyday life open menu close menu open menu close menu vegan sport cosmet develop activ women love everyday life everyon whose life constant motion perfect look...,-1_industri_develop_employe_design
2512,DPV Analytics,https://dpv-analytics.com/,de,home dpv analyt gmbh browser support video tag develop doctor doctor want work realiz vision safe long term ecg diagnost use anywher save time cost effect see ritmo system like anoth colleagu team...,0_medic_medicin_health_healthcar
2513,LARVEST,https://larvest.de/,en,larvest nachhaltig protein aus nutzinsekten nachhaltig protein aus nutzinsekten search search search search search search menu feed world insect insect mealworm play import role futur feed grow wo...,-1_industri_develop_employe_design
2514,Varomo UG (haftungsbeschränkt),http://www.varomo.de,de,varomo ug variabl robot modul peopl disabl find difficult carri object carecul offer reliabl solut transport everyday object home environ simpli follow user advantag carecul product featur intuit ...,3_manufactur_industri_design_custom
2515,medifundo Management,http://medifundo.de/,de,medifundo de login e mail address password regist legal medifundo offer crowd invest campaign pleas note medifundo stop offer crowd invest campaign page aim profession semi profession investor inf...,0_medic_medicin_health_healthcar
2516,LiBCycle,http://libcycle.com/,de,libcycl effici transport electr vehicl batteri menu menu full servic partner transport lithium ion batteri classif batteri box transport storag side area batteri hazard good logist us libcycl youn...,32_batteri_charger_voltag_ev
2517,Visualisierung | Immoviewer,https://www.immoviewer.de/,de,visual immoview top pageknown partnership tv report newspap articl magazin expand rang servic tour new build visual market leader potsdaminform bottom page,-1_industri_develop_employe_design
2518,Quallen-Welt,https://www.quallen-welt.de,de,jellyfish aquarium jellyfish world germani no,-1_industri_develop_employe_design
2519,NEOVE,https://www.neove.de/,de,digit owner meet neov tel menu first legal compliant digit owner meet owner meet easi stream watch tv solut neov properti manag properti manag high volum weg meet date owner particip partial fulli...,-1_industri_develop_employe_design
2520,Vuframe,http://www.vuframe.com/,de,vufram code platform b b sale market vufram interact visual technic product complex machin simpli creat design data cad medium size b b compani alreadi use smart demo vufram platformcr smart secur...,9_data_gdpr_industri_research
2521,viasto,http://www.viasto.com/en,en,video recruit softwar interview suit viasto get know candid faster better get know candid faster better smart video recruit success personnel select smart video recruit success personnel select pe...,1_recruit_hire_employe_career
2522,Valispace,https://www.valispace.com/,en,home valispac develop better car boat drone robot batteri electr car aeroplan green tech medic devic satellit launcher lander get better engin insight faster iter build awesom product chang world ...,-1_industri_develop_employe_design
2523,Finograd,http://finograd.de/,de,onlin broker trade fair condit finobrok de menu finobrok goe busi compani announc liquid discontinu servic introduc broker depot open longer offer custom interest parti alreadi inform email august...,-1_industri_develop_employe_design
2524,Seniovo,https://www.seniovo.de/,de,seniovo home seniovo partner login mon fri pm partner login safe wall barrier free solut bathroom exampl barrier free shower bathtub door free bathroom renov avail first level care let expert advi...,-1_industri_develop_employe_design
2525,AMBOSS,https://www.amboss.com/,en,amboss medic knowledg platform doctor student amboss usml img studi usml nbme exam power learn clinic tool combinedinto platform amboss make studi breez life clerkship easier side sided interlink ...,0_medic_medicin_health_healthcar
2526,tradingtwins,https://www.tradingtwins.com/,de,trade twin commerci purchas minut transpar price without research time guest suitabl provid area trust final compar offer littl effort commerci purchas minut offic factori equip gastronomi hotel r...,-1_industri_develop_employe_design
2527,ExplosionAI,https://explosion.ai,en,explos maker spaci prodigi ai nlp develop toolsexplos build develop tool forartifici intelligencemachin learningnatur languag processingdata annotationabout us explos softwar compani special devel...,-1_industri_develop_employe_design
2528,purpozed,http://purpozed.org/,de,corpor volunt everyon purpoz corpor volunt everyon purpoz larg varieti volunt opportun compani easili effect measur get involv societi mani compani alreadi involv purpoz purpoz purpoz digit solut ...,1_recruit_hire_employe_career
2529,Riso,https://www.riso-app.de/,de,rise employe benefit via appriso employe benefit via app custom alreadi enjoy riso benefit attract new employe reward exist one save cost process system employe receiv manag person benefit click r...,-1_industri_develop_employe_design
2530,InnoRa Research,https://www.innora.de,en,innora innov radiolog innov radiolog home origin drug coat balloon therapi stentless restenosi inhibit expert medic devic develop en iso certifi innora gmbh,0_medic_medicin_health_healthcar
2531,Ostellus,https://ostellus.schule/,de,ostellus schule map work digit lesson,25_digit_medicin_healthcar_pagetechn
2532,Road Heroes,https://roadheroes.com/de,de,road hero find job suit road hero en en en find employ suit youfind best job sign free sign road hero compani count compani germani look qualifi profession driver will chang job find best deal roa...,1_recruit_hire_employe_career
2533,li - Light Instruments,https://light-instruments.de/,en,project map digit signag witti impress,25_digit_medicin_healthcar_pagetechn
2534,QPlaner - Quintessence Optimization,https://www.qplaner.de/,de,roster shift plan smart ai softwar qplaner smart ai softwar smart shift plan roster simplifi workforc plan click enough qplaner ai calcul best possibl deploy plan host made germani innov ai automa...,-1_industri_develop_employe_design
2535,adnomaly technologies,http://adnomaly.de/,en,adnomali effici anomali detect media buyer menu protect media oper prevent wrong ad spend effici anomali detect media buyer safeguard campaign wast spend maxim roi global media agenc success prote...,-1_industri_develop_employe_design
2536,HQ Revenue,https://www.hqrevenue.com/de-de,de,hq revenu market intellig hotel rate shop revenu maker de hous competit posit futur step ahead market hq revenu much rate shopper revenu manag data solut real time answer realli import hotel quest...,-1_industri_develop_employe_design
2537,Smart4Diagnostics,http://smart4diagnostics.com/,en,dx qualiti medic decis qualiti medic decis smart diagnost close preanalyt data gap blood collect lab analysi enabl new qualiti standard diagnost decis make chang preanalyt trust base evid base sys...,0_medic_medicin_health_healthcar
2538,equalchamps,https://equalchamps.de/,de,unbeat togeth equalchampsunbeat togetherequ opportun competit sport suitabl sponsorship femal athlet discov profilestak sponsorship partnershipse allwhatequalchamp platform broker sponsorship comp...,4_train_perform_platz_play
2539,aeroLiFi,http://aerolifi.com/,en,home aerolifi menu toggl main menu menu toggl enlighten connectionswireless data transfer light bright contribut connect world data transfer lifi technolog use wireless data embed beam get data li...,-1_industri_develop_employe_design
2540,inngo,https://inngo.de/,de,innnow effici digit everyday hospit life involv clinic staff platform offer everyth need record coordin priorit digit project user point view determin project add user requir control moment creat ...,-1_industri_develop_employe_design
2541,Kopernikus Automotive,https://www.kopernikusauto.com/,en,autonom drive solut kopernikus automot top pagemoreus tab navig menu item lead develop avp type technologyconnect dot futur autonom drivingour technologykopernikus automot lead develop avp type au...,-1_industri_develop_employe_design
2542,Infused energy,https://www.infusedenergy.de/,de,infus energi plant power drink close menu infus energi unsubscrib newslett time find sign newslett receiv voucher thank site navig search close esc search close esc see paus slide show play slide ...,-1_industri_develop_employe_design
2543,LeadingReports,http://leadingreports.de/,en,transform anonym websit visitor custom leadinfo english email sign free email sign free alreadi member identifi visitor gather busi data personalis websit know compani visit websit start identifi ...,5_marketplac_retail_salesforc_market
2544,Multiphoton Optics,https://multiphoton.de/,de,multiphoton optic gmbh dear visitor multiphoton optic convert branch offic heidelberg instrument mikrotechnik gmbh news updat product technolog automat refer heidelberg instrument com automat refe...,-1_industri_develop_employe_design
2545,aptone,https://aptone.io,en,find manag sampl apton join cyanit read news sampl manag never easier access sampl cloud anytim find faster use meaning tag get updat introduc apton upload import sampl store person cloud space fi...,-1_industri_develop_employe_design
2546,coliquio,https://www.coliquio.de,de,doctor network coliquio medic onlin communiti largest german speak doctor network doctor use coliquio alreadi use coliquio alreadi use coliquio current congress excit report summari april congress...,0_medic_medicin_health_healthcar
2547,Löwenanteil,https://www.loewenanteil.com,de,fit dish sport health lion share find favorit translat miss de header general local shop basket shop basket empti free ship get free meal dish satisfi custom organ ingredi chfeur simpl enjoy nowou...,13_meal_dish_lunch_foodji
2548,Preventicus,http://preventicus.com/,de,preventicus gmbh preventicus heartbeat measur cardiac arrhythmia menu stroke avoid regular measur heart rhythm prevent major risk stroke undetect atrial fibril preventicus heartbeat app detect doc...,0_medic_medicin_health_healthcar
2549,Echometer,https://echometer.de/,en,team health perform tool echomet men men develop healthi self organ team even without scrum master echomet psycholog base tool continu improv retrospect help team reach full potenti even without s...,4_train_perform_platz_play
2550,Magton,http://magton.com/,en,magton empow bank financi firm captech fintech blockchain frankfurt hit enter search esc close captech fintech insurtech regtech empow bank financi institut manag busi technolog relat challeng ban...,8_invest_etf_portfolio_investor
2551,BY BEING YOU,https://www.by-being-you.com/,de,execut develop menu menu chang world vision want revolution world work order make world around us better place chang world vision want revolution world work order make environ around us better pla...,1_recruit_hire_employe_career
2552,Better@Home Service,http://www.better-at-home.de,de,behom simpl smart solut top servic safe comfort everyday life person advic welcom behomebehom youyour anti wrinkl remedygood home round carefre packag let breath deepli qualiti life home that good...,0_medic_medicin_health_healthcar
2553,Redrice Solutions,https://avitava.de/,de,home avitava avitava free ship germani europ order phone best cbd oil natur best world good cbd oil high qualiti dietari supplement increas well support resili supplement beauti care natur discov ...,-1_industri_develop_employe_design
2554,BOXLAB,http://boxlabservices.com/,de,label packag process boxlab servic gmbh websit boxlab servic gmbhfast sustain easi english exclus starter kit contain current adr imdg code rid individu danger label safeti scraper bio cleaner pra...,-1_industri_develop_employe_design
2555,tacterion,http://www.tacterion.com/,en,tacterion innov high tech solut technolog would love hear nymphenburg str munich germani end end solut digit tactil interactiontacterion develop smart surfac solut enabl next generat interact resp...,-1_industri_develop_employe_design
2556,Spreadshirt,http://www.spreadshirt.de,de,shirt print shirt print design spreadshirt content jump today pillow cudd toy code redeem action code activ day exchang right quantiti discount million product login logouut rang sale channel rese...,2_fashion_shop_custom_brand
2557,MyTherapy,https://www.smartpatient.eu,en,platform enabl digit therapeut digit patient support smartpati gmbh improv live million peopl take medic work latest help million patient take control treatment leader life scienc healthcar build ...,25_digit_medicin_healthcar_pagetechn
2558,GrapeAlliance,https://grapealliance.com/,de,connect grapealli profession world wine platform show result result arrow drop arrow drop arrow drop arrow drop profession world wine platform magazin grapealli grapealli grapealli highlight previ...,29_wine_wineri_winemak_grapealli
2559,VINYA E-Learning,https://vinya.io/,de,employe train made easi e learn vinya use case target group partner occup safeti inform secur data protect cours health care cours found cours catalogu ensur train employe employe train vinya make...,1_recruit_hire_employe_career
2560,Skills4School,https://www.skills4school.de/,de,skill school learn app learn unlimit free skill school learn app st centuri digit pioneer spirit date learn mean person learn skill school learn app student enabl learn adapt lesson textbook teach...,11_tutor_classroom_learner_student
2561,KPI,http://kpi.de,de,kpi gmbh autom robot cobot x close search previous next certifi system integr csi special integr cobot lightweight robot industri robot uniqu sell point standard optim lightweight robot univers ro...,3_manufactur_industri_design_custom
2562,TeachSurfing,https://teachsurfing.org/,en,teachsurf share knowledg world teachsurf host organ success stori countri teachsurf teachsurf nonprofit social enterpris gemeinn tzige ug,11_tutor_classroom_learner_student
2563,bezahl.de,http://bezahl.de/,de,home bezahl de top page discov bezahl de expert insidesolutionscompanyindustriesdevelopmentdiscov bezahl de expertscompani solutionsindustriesdevelopmentdiscov bezahl de expertsbook demoxx platfor...,18_loan_lender_financ_creditworthi
2564,MESHCLOUD,http://www.meshcloud.io/de/home,de,success cloud transform success cloud transform compani meshcloud offer lead solut success cloud transform compani cloud transform stepshow compani master success cloud journey build cloud foundat...,10_cloudplan_cloud_kubernet_servic
2565,TFP Solution,https://www.tfp-solution.de,en,tfp solut gmbh homepag tfp solut gmbhget thing done welcom tfp solut gmbh,7_advertis_gmbh_brand_openem
2566,ProduktivSoftware,https://www.produktivsoftware.de,de,interfac concierg fulfil onboard trust hand expand collaps menu interfac concierg integr e commerc order direct fulfil softwar onlin shop without effort child play use cloud servic set softwar int...,-1_industri_develop_employe_design
2567,lyveboard,https://lyveboard.com/collections/lyveboard/products/tau,de,lyveboard tau complet packag menu search view area tau starter box special price price normal price unit price per incl vat plus lyveboard tau simpl mobil much space idea present starter box get e...,-1_industri_develop_employe_design
2568,smartGAS Mikrosensorik,http://smartgas.eu/,de,manufactur industri microsensor smartga made germani toggl navig compani product gase applic news gas analysi smart way look high precis durabl sensor reliabl measur gasesa sensor optim suit appli...,-1_industri_develop_employe_design
2569,Yieldmagic,https://www.yieldmagic.com,en,adindex cpc network toggl navig earn money adindex adindex enabl publish advertis easili implement banner product cpc market network websit market portal advertis easi use perform hub find right p...,-1_industri_develop_employe_design
2570,Safily,http://safily.de/,de,safili search close search search search better safili sorryshield mobil phone radiat stylish shield safili stand textil product shield properti product shield radiat emit electron devic special s...,2_fashion_shop_custom_brand
2571,Carbon Mobile,https://www.carbonmobile.com,en,carbon mobil advanc sustain person electron design engin germani shop bag x pay pay ship discount code ad checkout carbon mk ii world first carbon fiber smartphon beyond imposs everyth everi year ...,-1_industri_develop_employe_design
2572,courseticket Deutschland,https://www.courseticket.com,de,book platform learn platform live webinar e learn hybrid event onlin train courseticket start tailor made learn platform learn app modern foundat build digit learn world reduc organiz effort perso...,-1_industri_develop_employe_design
2573,Curing Shot,https://curingshot.de/,de,curingshot turmer ginger shot organ cold press vegan fresh curingshot boost system promis qualiti get full packag clever enjoy packag day suppli spirulina shot ml incl vat packag day suppli mix sh...,-1_industri_develop_employe_design
